Date,Title,Evaluation,Prob
2020-03-25,Deutsche leaves Apple sidelines after sell-off,negative,0.929879665
2020-03-25,Apple mulls 5G iPhone delay - Nikkei,negative,0.827775061
2020-03-26,5G iPhone launch likely delayed - Wedbush,negative,0.644281507
2020-03-26,"BofA cuts Apple target, 2020 iPhone estimate",neutral,0.658643365
2020-03-28,Tech experts share their top picks for today's chaos,negative,0.599577367
2020-03-30,Apple target cut on lower iPhone estimates,neutral,0.89516592
2020-03-30,"Apple working on new HomePod, budget iPads - Bloomberg",negative,0.573802412
2020-03-31,"Apple roundup: Contractors get paid, Japan Display gets $200M",neutral,0.910500228
2020-03-31,Apple acquires hyperlocal weather app,neutral,0.777532458
2020-04-01,Tech giant's estimates lowered on demand concerns,neutral,0.933108926
2020-04-01,Apple won't take cut of Prime Video purchases,negative,0.930680811
2020-04-02,Apple briefly confirms AirTags product,neutral,0.928728163
2020-04-03,Apple pushes back U.S. stores restart date,neutral,0.888913393
2020-04-03,Apple bull trims target on recession impact,negative,0.823004007
2020-04-06,Apple producing 1M face shields per week,neutral,0.574665248
2020-04-06,Two U.S. companies offer to aid U.K. PM's treatment: coronavirus briefing,neutral,0.439332426
2020-04-08,Apple Music starts advance fund for indie labels,positive,0.761886239
2020-04-08,Apple target boosted on strong teen demand,neutral,0.814045846
2020-04-08,Apple price target trimmed at JPMorgan,positive,0.93017143
2020-04-08,Apple's 5G iPhones could launch in December - Wedbush,neutral,0.868343115
2020-04-09,Apple's U.S. iPhone sales take hit - KeyBanc,neutral,0.903218865
2020-04-09,"Apple target boosted on ecosystem, balance sheet strength",negative,0.572209418
2020-04-10,"Trump announces $16B of aid for farmers, ranchers: coronavirus briefing",positive,0.857293844
2020-04-11,"U.S. now has the world's deadliest outbreak, Apple/Google have a plan - coronavirus update",neutral,0.796882629
2020-04-13,"Apps collecting data to help stop virus spread could invade privacy, expert says",negative,0.489012748
2020-04-13,Apple target cut on iPhone weakness,negative,0.718415797
2020-04-13,Trump agreed to mitigation efforts at first recommendation: Coronavirus briefing,negative,0.737485707
2020-04-14,Apple iPhone sales recovering in China,neutral,0.801781058
2020-04-14,"Apple launches virus-tracking tool, clarifies contact tracing",positive,0.520955503
2020-04-15,Apple unveils new budget iPhone with virtual launch,neutral,0.933787704
2020-04-16,Apple gradually reopens stores outside China,neutral,0.761232555
2020-04-17,Apple cut to Sell with 20% downside at Goldman,neutral,0.792079866
2020-04-17,Leadership change at Apple's Beats,negative,0.804424882
2020-04-21,Apple's biggest services expansion in a decade,neutral,0.881634176
2020-04-21,Apple wants to boost iPhone production - Nikkei,positive,0.633321702
2020-04-21,Apple running behind on iPhone 12 - Nomura,positive,0.877501011
2020-04-21,"Top Apple analyst sees SE strength, cuts Q2 estimates",negative,0.687128425
2020-04-22,Apple will add $75-100B in buybacks - analysts,negative,0.819044054
2020-04-23,Apple prepping own Mac chip for 2021,neutral,0.726965547
2020-04-26,Standoff over COVID-19 contact tracing,neutral,0.808030546
2020-04-27,Apple delays 5G iPhone production - WSJ,negative,0.914081275
2020-04-27,HBO Max to launch on Apple devices as well,negative,0.902776837
2020-04-28,"Of FAANG (+MSFT) earnings, Amazon and Microsoft to lead, Wedbush says",neutral,0.862325788
2020-04-29,Apple Q2 2020 Earnings Preview,positive,0.55789566
2020-04-30,"Apple Q2 preview: coronavirus, buybacks in focus",neutral,0.874911726
2020-04-30,"Apple EPS beats by $0.29, beats on revenue",neutral,0.903185606
2020-04-30,Apple raises dividend by 6.5%,neutral,0.723121941
2020-04-30,Apple's services strength drives FQ2 beat,neutral,0.654240429
2020-04-30,Apple withholds June quarter guidance - earnings call,positive,0.930666506
2020-05-01,"Apple named 'top pick' on iPhone, Services momentum",negative,0.78043294
2020-05-01,"VirnetX, Apple heading for new damages trial; VHC -10%",positive,0.845027447
2020-05-04,Apple leads wave of companies raising money today,neutral,0.587833703
2020-05-04,Apple adds Magic Keyboard to 13-in. MacBook Pro,neutral,0.76979363
2020-05-06,Peacock available on Apple devices at July launch,neutral,0.713636935
2020-05-08,Apple shifting some AirPods to Vietnam - report,neutral,0.950304508
2020-05-08,Apple reopening some U.S. stores next week,neutral,0.794397116
2020-05-11,iPhone sales slid in pandemic's April - KeyBanc,neutral,0.710862219
2020-05-12,Apple bull raises price target on 5G iPhone potential,negative,0.974509418
2020-05-13,"Despite spending slowdown, Nomura sees cloud computing boost in pandemic",neutral,0.540516257
2020-05-14,"Apple roundup: Glasses in 2022, acquires NextVR",positive,0.950626969
2020-05-15,Taiwan Semiconductor confirms $12B U.S. plant,neutral,0.926012039
2020-05-15,Apple included in China's potential Huawei retaliation - report,positive,0.893572628
2020-05-16,Judge gives early OK to Apple's $310M-$500M throttling settlement,neutral,0.828905404
2020-05-16,China pushes back against Huawei crackdown,negative,0.57491982
2020-05-18,Apple reopening 25 more U.S. stores,negative,0.452526063
2020-05-19,Apple buying older content for TV+ - Bloomberg,positive,0.489982039
2020-05-19,Apple taking new AirPods to Vietnam - The Information,neutral,0.859871686
2020-05-21,Big tech has a big problem in D.C.,neutral,0.822728813
2020-05-21,Apple aims to boost original podcast game,negative,0.913018465
2020-05-25,Apple to start reopening stores in Japan this week,positive,0.885211885
2020-05-26,Apple to reopen 100 more U.S. stores this week - CNBC,neutral,0.849579692
2020-05-27,'Almost thrown in the towel' -- Novogratz on fighting the tape,neutral,0.755351007
2020-05-28,Apple bolsters AI portfolio through Inductiv acquisition,neutral,0.807018816
2020-05-28,Apple nabs Martin Scorsese's next film,positive,0.779337645
2020-05-28,Leidos awarded $84.6M payment from VirnetX suit against Apple,neutral,0.831130266
2020-05-28,"JPMorgan bullish on Apple on India potential, September launches",positive,0.620033562
2020-06-01,Nationwide protests force retail closures,neutral,0.664937854
2020-06-01,Apple reopening rest of Japan stores Wednesday,negative,0.936879396
2020-06-02,Retailers slash iPhone prices in China as part of annual â6.18â shopping festival,neutral,0.706127107
2020-06-03,Apple is tracking looted iPhones,negative,0.965562582
2020-06-03,Apple seen riding App Store momentum even higher,neutral,0.878595293
2020-06-05,"Wedbush sees 5G feeding Apple bull case, heavy upside",positive,0.917936862
2020-06-08,Apple bull suggests DuckDuckGo purchase,neutral,0.730997264
2020-06-08,Wedbush's names to benefit from tech's rebound rampage,neutral,0.911931813
2020-06-09,Apple announcing Mac chips at WWDC - Bloomberg,positive,0.937016129
2020-06-09,Apple's iPhones set to start July production - report,neutral,0.931878388
2020-06-09,Apple launching Mac trade-ins at retail stores,neutral,0.860024631
2020-06-09,"Gundlach sees stocks falling, gold rising despite 'Superman' Powell's heavy lifting",neutral,0.93745333
2020-06-10,Apple first phase of HQ return begins on June 15,negative,0.953330517
2020-06-11,Big Tech is getting even bigger,neutral,0.94896096
2020-06-11,Apple price target raised on China smartphone recovery,neutral,0.604295373
2020-06-11,"Apple price target raised on resilience, 5G iPhone",positive,0.674606383
2020-06-11,"Apple launches racial equality initiative, confirms WWDC schedule",positive,0.898928642
2020-06-13,Grantham on 'fourth great stock market event' in his career,neutral,0.844149709
2020-06-15,Main Street has killed Wall Street during this rally. Here are the stocks they're buying,neutral,0.841232657
2020-06-15,Oppenheimer weighs potential bidders for AT&T's games business,neutral,0.667764008
2020-06-15,Apple App Store ecosystem moved half-trillion dollars in commerce last year,neutral,0.917393565
2020-06-16,Fresh EU antitrust probes launched against Apple,neutral,0.693179786
2020-06-16,Apple gets Street-high price target at Citi,negative,0.909099579
2020-06-17,"Apple price target raised on buybacks, macro improvement",positive,0.686434507
2020-06-17,Stocks stay little changed as Powell speaks again,neutral,0.78159833
2020-06-18,France calls U.S. withdrawal from digital tax talks a 'provocation',neutral,0.726479828
2020-06-18,Apple assembling new iPhone SE in India - The Information,negative,0.939288199
2020-06-19,Apple gets another price target boost from 5G iPhone,neutral,0.764239132
2020-06-19,Stocks jump early; oil tops $40/barrel,positive,0.939014792
2020-06-19,Microsoft calls for App Store antitrust investigations,positive,0.760166407
2020-06-19,Apple closing some U.S. stores as coronavirus spikes,negative,0.5693748
2020-06-19,Apple may announce Intel breakup Monday - NYT,negative,0.951528013
2020-06-19,Reopening-trade stocks stung as new COVID worries mount,neutral,0.935234547
2020-06-22,What's happening at Apple WWDC 2020?,negative,0.957106173
2020-06-22,"Sonos to get acquired? Apple may be lurking, Citron says",neutral,0.851422012
2020-06-22,Apple's chip will outperform Intel's Macs - analyst,negative,0.554837227
2020-06-22,Apple WWDC: Macs leave Intel for custom silicon,positive,0.952529073
2020-06-23,"Apple targets raised on WWDC, iPhone optimism",negative,0.496085078
2020-06-23,Big 5 tech stocks rallying further to new highs,positive,0.520028532
2020-06-24,"Apple antitrust probe possible from DOJ, state AGs",positive,0.886206865
2020-06-24,"Apple roundup: Acquires Fleetsmith, iPhone sales drop in China",neutral,0.810486138
2020-06-24,UBS reviews names to watch in 'consumerization of healthcare',negative,0.970219076
2020-06-25,Apple closes more stores amid spike in COVID-19 cases,neutral,0.85800916
2020-06-25,Apple re-closing 14 stores in Florida,negative,0.888986588
2020-06-26,DOJ's Apple probe focusing on App Store payment rules - Bloomberg,negative,0.931695282
2020-06-27,Apple seen benefiting from chips play,neutral,0.899007261
2020-06-29,Apple leaving adapters out of iPhone 12 box - analyst,positive,0.881436586
2020-06-29,NYT pulls out of Apple News partnership,negative,0.756826818
2020-06-30,Shipment estimates cut for Apple's 5G iPhones - Digitimes,negative,0.88900733
2020-06-30,Apple Arcade cancels games in strategy shift - Bloomberg,negative,0.93918246
2020-07-01,Apple accelerates 5G iPhone mass production - Nikkei,negative,0.929023445
2020-07-01,Apple blocks thousands of game updates in China,neutral,0.656138539
2020-07-01,"Apple roundup: Target boost before earnings, $120M film acquisition",negative,0.891043425
2020-07-01,Apple re-closes 30 more U.S. stores,neutral,0.543922663
2020-07-02,Big Tech CEOs set to testify before Congress,negative,0.93509382
2020-07-03,"Twitter, Facebook to face free speech test in Hong Kong",neutral,0.920825303
2020-07-07,Apple sticking with OLEDs for 5G iPhones - Nikkei,neutral,0.800981343
2020-07-07,Apple price target raised despite forecast concern,neutral,0.711012006
2020-07-07,Apple's iPhone 12 will 'fall short' of supercycle - Nomura,positive,0.678123832
2020-07-08,Apple makes up 43% of Berkshire Hathaway's portfolio,neutral,0.763269126
2020-07-08,Apple's Irish tax appeal reaching decision next week,neutral,0.951645017
2020-07-08,Apple price target raised despite rally nervousness,neutral,0.768083096
2020-07-08,"Apple roundup: repair program expands, U.S. stores lead closures",positive,0.869533479
2020-07-09,"These 2020 double-digit tech gainers may have ~20% to go, Wedbush says",negative,0.939368427
2020-07-09,"HP, Lenovo top Q2 global PC shipments",positive,0.699518085
2020-07-10,MacBook Pro with in-house chips coming in Q4 - analyst,positive,0.821018696
2020-07-10,"Apple, Foxconn producing AR lenses - The Information",neutral,0.721766889
2020-07-11,"Deconstruct FAANG stocks, and the 'N' should be replaced with another",neutral,0.948364973
2020-07-13,Apple increasing Q3 MacBook orders by 20% - DigiTimes,neutral,0.935457945
2020-07-13,Megacaps rejoin the party with stocks set for broad-based rally,positive,0.948107541
2020-07-13,Apple price target raised on iPhone trade-in programs,neutral,0.856930733
2020-07-13,Apple hits new record after Street-high target,neutral,0.687766314
2020-07-13,Market pares gains as momentum stocks lose some steam,positive,0.78705734
2020-07-13,Apple shifts retail staff to remote work,negative,0.937118113
2020-07-14,"Evercore sees Q2 bottom for these IT hardware names, but how big a rebound?",negative,0.792431772
2020-07-15,Apple wins appeal against â¬13B EU tax demand,negative,0.519229412
2020-07-15,"Apple price target raised on services, wearable drivers",positive,0.463115424
2020-07-15,Apple target multiple raised at BofA on Services growth,neutral,0.665762603
2020-07-15,"Apple News upgrades with audio stories, local content, recap show",neutral,0.81649673
2020-07-15,These big tech names are integral to Fund's S&P-beating strategy,neutral,0.942902565
2020-07-16,Apple target raised on 5G and Services potential,neutral,0.804967642
2020-07-16,EU antitrust watchdog probing voice assistants,positive,0.669855118
2020-07-16,Barr warns companies on pushing China's agenda; White House ponders travel ban,neutral,0.894790411
2020-07-17,"Apple gains iPhone assemblers in India, China",negative,0.768710554
2020-07-17,Apple opens Beijing megastore amid U.S. criticism,positive,0.92066443
2020-07-18,Weekly Wrap: Retail Holds Its Own Without Amazon,neutral,0.50243181
2020-07-20,Apple's Q2 sales driven by iPhone SE,neutral,0.938359141
2020-07-21,Tesla looks pricey vs. Apple and Amazon at the $300B marker,positive,0.555406749
2020-07-21,Apple commits to be 100% carbon neutral by 2030,neutral,0.820824027
2020-07-22,"Apple, Amazon face antitrust probe in Italy",neutral,0.56258142
2020-07-22,Reinvention separates megacaps from dot-comâs winners â JMPâs Lehmann,negative,0.882900238
2020-07-22,Apple wasn't interested in Arm purchase - Bloomberg,neutral,0.718578875
2020-07-22,"Apple defends its 30% App Store fee from antitrust scrutiny, pointing to Microsoft and Amazon",neutral,0.923253179
2020-07-23,Investors should 'avoid' Apple stock - Goldman Sachs,negative,0.641564846
2020-07-23,"Apple -4%, facing consumer protection probe - Axios",neutral,0.718360186
2020-07-24,House's tech-antitrust hearing likely headed for delay,neutral,0.689353585
2020-07-24,Return of big sports set to move money flows around media names,negative,0.620296359
2020-07-24,Apple's new bear says fundamentals don't support rally,neutral,0.734872222
2020-07-24,House delays high-profile tech antitrust hearing,negative,0.836159348
2020-07-25,House's tech antitrust hearing reset for Wednesday,negative,0.866004705
2020-07-26,"Ahead of testimony, Facebook, Twitter, Snapchat under fire from Presidential campaigns",neutral,0.844685435
